cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal
CL01113;2025-02-03;Cundinamarca;Soacha;45;M;4;Bachiller;Empleado;7370000,0;7082400,000000003;outlier_real;Referido;850,0;False;1;iOS
CL01114;2026-01-14;Cundinamarca;Soacha;41;M;2;Universitario;Empleado;3370000,0;3370000,0;normal;Referido;527,0;False;1;Android
CL01115;2023-04-27;Norte de Santander;Cúcuta;38;M;2;Universitario;Independiente;2190000,0;2190000,0;normal;Campaña digital;535,0;False;1;Android
CL01116;2024-04-22;Bogotá D.C.;Bogotá;40;M;2;Universitario;Estudiante;2570000,0;2570000,0;normal;Campaña digital;449,0;True;2;Android
CL01117;2023-11-08;Antioquia;Medellín;60;F;3;Técnico/Tecnólogo;Conductor/Repartidor;2510000,0;2510000,0;normal;Referido;576,0;False;2;Android
CL01118;2023-06-10;Atlántico;Barranquilla;35;F;2;Universitario;Comerciante;1650000,0;1650000,0;normal;App orgánico;573,0;False;2;Android
CL01119;2025-06-18;Valle del Cauca;Cali;38;M;2;Técnico/Tecnólogo;Desempleado;940000,0;940000,0;normal;Aliado comercial;531,0;False;1;iOS
CL01120;2023-08-25;Antioquia;Medellín;47;No informa;1;Técnico/Tecnólogo;Comerciante;1380000,0;1380000,0;normal;Campaña digital;533,0;True;4;iOS
CL01121;2023-08-06;Antioquia;Medellín;47;M;3;Técnico/Tecnólogo;Conductor/Repartidor;1770000,0;1770000,0;normal;Campaña digital;547,0;False;1;Android
CL01122;2023-10-30;Bogotá D.C.;Bogotá;36;M;3;Bachiller;Estudiante;1600000,0;1600000,0;normal;App orgánico;359,0;False;2;Android
CL01123;2024-10-31;Bogotá D.C.;Bogotá;42;M;6;Sin información;Empleado;5100000,0;5100000,0;normal;App orgánico;738,0;False;2;iOS
CL01124;2023-05-01;Tolima;Ibagué;25;F;3;Técnico/Tecnólogo;Independiente;2240000,0;2240000,0;normal;App orgánico;545,0;True;1;Android
CL01125;2023-10-16;Antioquia;Medellín;52;M;5;Técnico/Tecnólogo;Independiente;2600000,0;2600000,0;normal;App orgánico;646,0;True;2;Android
CL01127;2025-05-08;Bogotá D.C.;Bogotá;39;F;4;Técnico/Tecnólogo;Comerciante;2500000,0;2500000,0;normal;Aliado comercial;635,0;False;3;Android
CL01128;2024-08-04;Bogotá D.C.;Bogotá;28;F;2;Sin información;Empleado;3070000,0;3070000,0;normal;App orgánico;654,0;True;3;Android
CL01130;2023-01-22;Valle del Cauca;Cali;39;F;3;Técnico/Tecnólogo;Pensionado;4470000,0;4470000,0;normal;Campaña digital;730,0;False;3;Android
CL01132;2024-11-14;Atlántico;Barranquilla;40;M;3;Técnico/Tecnólogo;Empleado;2510000,0;2510000,0;normal;Referido;614,0;True;1;iOS
CL01133;2025-08-26;Bogotá D.C.;Bogotá;52;M;1;Universitario;Microempresario;2760000,0;2760000,0;normal;Campaña digital;668,0;True;2;Android
CL01134;2024-11-28;Bogotá D.C.;Bogotá;41;F;3;Técnico/Tecnólogo;Microempresario;3810000,0;3810000,0;normal;App orgánico;619,0;False;4;Android
CL01135;2023-02-10;Antioquia;Medellín;34;F;3;Sin información;Empleado;2100000,0;2100000,0;normal;Call center;532,0;False;0;iOS
CL01136;2024-03-30;Bogotá D.C.;Bogotá;46;M;3;Posgrado;Microempresario;2570000,0;2570000,0;normal;App orgánico;644,0;False;0;iOS
CL01137;2023-09-02;Antioquia;Medellín;48;M;3;Técnico/Tecnólogo;Empleado;1870000,0;1870000,0;normal;App orgánico;482,0;False;3;Android
CL01138;2025-12-13;Meta;Villavicencio;24;F;1;Universitario;Empleado;2740000,0;2740000,0;normal;Call center;555,0;False;1;Android
CL01139;2024-02-05;Valle del Cauca;Cali;42;M;3;Bachiller;Independiente;1260000,0;1260000,0;normal;Campaña digital;441,0;True;0;Android
CL01140;2023-03-16;Cundinamarca;Soacha;43;F;3;Técnico/Tecnólogo;Empleado;2190000,0;2190000,0;normal;Call center;556,0;True;1;Android
CL01141;2023-06-13;Valle del Cauca;Cali;33;F;5;Universitario;Independiente;3280000,0;3280000,0;normal;Campaña digital;584,0;False;2;Android
CL01142;2023-03-05;Atlántico;Barranquilla;50;M;3;Técnico/Tecnólogo;Comerciante;3140000,0;3140000,0;normal;App orgánico;594,0;False;3;Web
CL01143;2023-03-05;Bogotá D.C.;Bogotá;34;M;3;Universitario;Microempresario;2800000,0;2800000,0;normal;Campaña digital;655,0;False;4;Android
CL01144;2024-10-22;Risaralda;Pereira;37;F;2;Universitario;Empleado;2330000,0;2330000,0;normal;Campaña digital;654,0;True;0;Web
CL01145;2023-03-23;Cundinamarca;Soacha;34;F;2;Bachiller;Independiente;1370000,0;1370000,0;normal;App orgánico;458,0;False;1;Android
CL01148;2024-01-17;Caldas;Manizales;22;M;2;Bachiller;Microempresario;2950000,0;2950000,0;normal;App orgánico;464,0;False;2;Android
CL01150;2023-04-09;Atlántico;Barranquilla;28;M;3;Universitario;Empleado;2070000,0;2070000,0;normal;Campaña digital;642,0;False;0;Android
CL01152;2025-07-03;Bogotá D.C.;Bogotá;19;F;5;Universitario;Empleado;2430000,0;2430000,0;normal;Aliado comercial;589,0;False;2;Web
CL01153;2023-05-07;Atlántico;Barranquilla;30;F;3;Técnico/Tecnólogo;Empleado;4500000,0;4500000,0;normal;Campaña digital;673,0;False;0;iOS
CL01155;2025-05-06;Risaralda;Pereira;52;M;4;Posgrado;Conductor/Repartidor;2450000,0;2450000,0;normal;Campaña digital;506,0;True;1;iOS
CL01156;2023-11-22;Caldas;Manizales;46;F;3;Bachiller;Independiente;3790000,0;3790000,0;normal;App orgánico;526,0;False;0;Android
CL01158;2025-07-07;Cundinamarca;Soacha;59;M;3;Universitario;Independiente;2680000,0;2680000,0;normal;Referido;559,0;True;2;Android
CL01159;2023-04-13;Atlántico;Barranquilla;46;M;3;Universitario;Empleado;1360000,0;1360000,0;normal;Aliado comercial;596,0;True;1;Android
CL01160;2024-03-12;Antioquia;Medellín;33;F;3;Universitario;Comerciante;3740000,0;3740000,0;normal;App orgánico;633,0;False;0;Web
CL01161;2025-03-24;Risaralda;Pereira;19;F;2;Bachiller;Empleado;3910000,0;3910000,0;normal;Aliado comercial;521,0;False;1;Android
CL01162;2024-08-16;Risaralda;Pereira;59;M;3;Técnico/Tecnólogo;Comerciante;1850000,0;1850000,0;normal;Referido;687,0;False;1;Android
CL01165;2024-02-20;Bogotá D.C.;Bogotá;46;F;4;Universitario;Independiente;1920000,0;1920000,0;normal;Referido;597,0;False;3;iOS
CL01166;2023-06-01;Antioquia;Medellín;60;M;2;Universitario;Comerciante;3580000,0;3580000,0;normal;Campaña digital;696,0;False;2;Android
CL01168;2025-04-15;Bogotá D.C.;Bogotá;42;F;6;Bachiller;Empleado;5520000,0;5520000,0;normal;Campaña digital;745,0;False;2;iOS
CL01169;2023-08-07;Cundinamarca;Soacha;42;F;3;Universitario;Comerciante;4910000,0;4910000,0;normal;Call center;740,0;False;2;iOS
CL01170;2023-08-19;Bogotá D.C.;Bogotá;45;M;2;Técnico/Tecnólogo;Microempresario;3620000,0;3620000,0;normal;Campaña digital;624,0;True;3;iOS
CL01171;2024-11-14;Norte de Santander;Cúcuta;44;F;2;Bachiller;Independiente;1640000,0;1640000,0;normal;Call center;549,0;False;2;iOS
CL01172;2024-10-28;Santander;Bucaramanga;39;F;4;Universitario;Estudiante;1550000,0;1550000,0;normal;Referido;603,0;False;2;iOS
CL01173;2025-10-28;Valle del Cauca;Cali;37;M;2;Bachiller;Independiente;1620000,0;1620000,0;normal;Referido;526,0;False;1;Android
CL01174;2023-02-26;Antioquia;Medellín;35;F;3;Técnico/Tecnólogo;Empleado;3940000,0;3940000,0;normal;Campaña digital;593,0;True;0;Android
CL01175;2024-09-21;Bogotá D.C.;Bogotá;28;M;1;Universitario;Microempresario;4220000,0;4220000,0;normal;Aliado comercial;594,0;False;4;iOS
CL01177;2024-12-25;Norte de Santander;Cúcuta;19;F;2;Posgrado;Estudiante;940000,0;940000,0;normal;Campaña digital;492,0;False;1;iOS
CL01178;2023-12-23;Atlántico;Barranquilla;35;F;3;Sin información;Comerciante;2750000,0;2750000,0;normal;App orgánico;644,0;True;3;iOS
CL01180;2023-03-18;Bogotá D.C.;Bogotá;25;M;4;Bachiller;Empleado;3310000,0;3310000,0;normal;Aliado comercial;646,0;False;0;Android
CL01181;2023-07-03;Antioquia;Medellín;38;F;1;Universitario;Empleado;1800000,0;1800000,0;normal;App orgánico;569,0;True;1;Android
CL01182;2025-10-06;Antioquia;Medellín;50;F;5;Técnico/Tecnólogo;Empleado;8240000,0;7082400,000000003;outlier_real;Campaña digital;821,0;False;1;iOS
CL01183;2024-01-17;Valle del Cauca;Cali;45;M;4;Bachiller;Comerciante;2680000,0;2680000,0;normal;App orgánico;600,0;False;1;Android
CL01184;2024-07-01;Bogotá D.C.;Bogotá;20;M;2;Bachiller;Independiente;1500000,0;1500000,0;normal;App orgánico;585,0;False;2;Android
CL01185;2025-02-06;Bolívar;Cartagena;26;F;2;Bachiller;Empleado;2310000,0;2310000,0;normal;App orgánico;508,0;False;2;Android
CL01186;2025-05-24;Bogotá D.C.;Bogotá;45;M;3;Técnico/Tecnólogo;Empleado;2600000,0;2600000,0;normal;Referido;660,0;False;1;Web
CL01187;2023-11-25;Bogotá D.C.;Bogotá;26;M;3;Posgrado;Pensionado;2710000,0;2710000,0;normal;App orgánico;638,0;True;1;iOS
CL01188;2023-11-06;Santander;Bucaramanga;34;M;1;Bachiller;Comerciante;2570000,0;2570000,0;normal;Campaña digital;519,0;True;0;Android
CL01189;2024-09-07;Bogotá D.C.;Bogotá;42;M;4;Bachiller;Desempleado;430000,0;430000,0;normal;Campaña digital;467,0;True;2;Android
CL01190;2023-03-24;Bogotá D.C.;Bogotá;26;M;4;Técnico/Tecnólogo;Empleado;6790000,0;6790000,0;normal;Campaña digital;688,0;True;1;Android
CL01191;2023-09-05;Bogotá D.C.;Bogotá;37;F;4;Bachiller;Pensionado;1840000,0;1840000,0;normal;App orgánico;612,0;False;3;Android
CL01193;2024-05-14;Atlántico;Barranquilla;30;F;4;Técnico/Tecnólogo;Independiente;2930000,0;2930000,0;normal;Aliado comercial;695,0;False;1;Android
CL01195;2023-10-05;Antioquia;Medellín;20;M;5;Universitario;Empleado;2700000,0;2700000,0;normal;Campaña digital;543,0;False;0;Web
CL01199;2025-07-19;Cundinamarca;Soacha;38;F;4;Universitario;Independiente;2450000,0;2450000,0;normal;Campaña digital;577,0;True;1;Android
CL01200;2024-12-13;Bogotá D.C.;Bogotá;50;M;2;Universitario;Conductor/Repartidor;1660000,0;1660000,0;normal;App orgánico;555,0;False;2;Android
CL01201;2023-08-21;Bogotá D.C.;Bogotá;37;F;2;Técnico/Tecnólogo;Conductor/Repartidor;2430000,0;2430000,0;normal;Referido;547,0;True;1;Android
CL01202;2025-12-02;Atlántico;Barranquilla;32;M;4;Bachiller;Microempresario;4470000,0;4470000,0;normal;Aliado comercial;679,0;False;0;Android
CL01203;2023-12-15;Tolima;Ibagué;37;M;2;Técnico/Tecnólogo;Desempleado;780000,0;780000,0;normal;Referido;448,0;False;1;Android
CL01204;2025-09-01;Atlántico;Barranquilla;41;F;3;Bachiller;Independiente;3760000,0;3760000,0;normal;Referido;671,0;False;1;iOS
CL01205;2023-06-30;Santander;Bucaramanga;36;F;2;Bachiller;Empleado;2090000,0;2090000,0;normal;App orgánico;568,0;False;1;iOS
CL01207;2024-05-28;Bogotá D.C.;Bogotá;29;M;4;Técnico/Tecnólogo;Independiente;2760000,0;2760000,0;normal;Aliado comercial;666,0;True;0;Android
CL01208;2023-07-08;Bogotá D.C.;Bogotá;29;M;1;Bachiller;Desempleado;2570000,0;2570000,0;normal;Aliado comercial;436,0;False;2;iOS
CL01209;2023-01-23;Bogotá D.C.;Bogotá;22;F;3;Bachiller;Independiente;2720000,0;2720000,0;normal;App orgánico;564,0;True;2;Android
CL01210;2025-10-25;Antioquia;Medellín;53;M;1;Universitario;Desempleado;1030000,0;1030000,0;normal;Campaña digital;544,0;False;1;iOS
CL01211;2024-05-26;Bolívar;Cartagena;24;M;3;Universitario;Conductor/Repartidor;1510000,0;1510000,0;normal;App orgánico;499,0;False;1;Android
CL01214;2024-01-01;Santander;Bucaramanga;45;M;3;Técnico/Tecnólogo;Empleado;2780000,0;2780000,0;normal;Campaña digital;642,0;False;0;Android
CL01215;2023-04-06;Atlántico;Barranquilla;33;F;5;Técnico/Tecnólogo;Independiente;2080000,0;2080000,0;normal;Campaña digital;573,0;True;3;iOS
CL01216;2024-11-17;Caldas;Manizales;48;F;5;Técnico/Tecnólogo;Conductor/Repartidor;4280000,0;4280000,0;normal;Campaña digital;621,0;False;1;Android
CL01217;2024-06-27;Cundinamarca;Soacha;29;F;3;Bachiller;Microempresario;2570000,0;2570000,0;normal;Aliado comercial;658,0;False;0;iOS
CL01219;2025-09-09;Valle del Cauca;Cali;28;F;6;Universitario;Comerciante;6200000,0;6200000,0;normal;Referido;742,0;False;2;Android
CL01220;2023-05-02;Antioquia;Medellín;57;M;4;Técnico/Tecnólogo;Desempleado;1250000,0;1250000,0;normal;Referido;518,0;False;3;Android
CL01221;2023-07-14;Bogotá D.C.;Bogotá;24;F;3;Universitario;Conductor/Repartidor;3110000,0;3110000,0;normal;App orgánico;575,0;False;0;iOS
CL01222;2024-05-18;Santander;Bucaramanga;39;F;4;Técnico/Tecnólogo;Desempleado;970000,0;970000,0;normal;Referido;501,0;False;1;iOS
CL01224;2024-12-13;Bogotá D.C.;Bogotá;40;M;2;Técnico/Tecnólogo;Estudiante;500000,0;500000,0;normal;Campaña digital;477,0;False;1;Android
CL01225;2025-06-28;Bolívar;Cartagena;34;M;3;Técnico/Tecnólogo;Empleado;2440000,0;2440000,0;normal;Aliado comercial;588,0;True;3;Android
CL01226;2023-02-08;Bogotá D.C.;Bogotá;35;M;2;Universitario;Empleado;2210000,0;2210000,0;normal;Campaña digital;508,0;False;2;Android
CL01227;2023-05-26;Cundinamarca;Soacha;36;M;4;Posgrado;Empleado;3050000,0;3050000,0;normal;Campaña digital;581,0;True;3;Web
CL01228;2024-06-04;Antioquia;Medellín;35;M;1;Universitario;Estudiante;640000,0;640000,0;normal;Aliado comercial;457,0;False;4;Android
CL01229;2024-12-22;Bogotá D.C.;Bogotá;46;F;2;Bachiller;Empleado;3020000,0;3020000,0;normal;Aliado comercial;665,0;False;4;Android
CL01230;2023-05-11;Valle del Cauca;Cali;58;F;2;Sin información;Empleado;2420000,0;2420000,0;normal;Campaña digital;592,0;False;0;Android
CL01233;2024-10-23;Santander;Bucaramanga;75;F;3;Bachiller;Empleado;2240000,0;2240000,0;normal;Campaña digital;705,0;True;0;iOS
CL01234;2025-01-19;Bogotá D.C.;Bogotá;62;M;1;Bachiller;Microempresario;2280000,0;2280000,0;normal;Aliado comercial;598,0;False;0;Web
CL01235;2024-06-17;Santander;Bucaramanga;28;M;3;Universitario;Empleado;2870000,0;2870000,0;normal;Referido;635,0;False;3;Android
CL01236;2024-05-24;Bogotá D.C.;Bogotá;52;M;3;Técnico/Tecnólogo;Estudiante;650000,0;650000,0;normal;App orgánico;586,0;False;1;Android
CL01237;2025-12-10;Valle del Cauca;Cali;53;F;3;Técnico/Tecnólogo;Empleado;3780000,0;3780000,0;normal;Campaña digital;703,0;True;2;Android
CL01238;2024-03-29;Valle del Cauca;Cali;30;M;4;Técnico/Tecnólogo;Empleado;3860000,0;3860000,0;normal;Campaña digital;649,0;False;0;Android
CL01239;2025-06-27;Valle del Cauca;Cali;42;F;3;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;652,0;False;2;iOS
CL01240;2025-12-20;Antioquia;Medellín;52;No informa;1;Bachiller;Comerciante;2600000,0;2600000,0;normal;Campaña digital;576,0;False;1;Web
CL01241;2023-05-13;Bogotá D.C.;Bogotá;32;F;3;Posgrado;Comerciante;1970000,0;1970000,0;normal;Referido;565,0;False;2;iOS
CL01242;2023-07-07;Antioquia;Medellín;34;M;1;Bachiller;Empleado;2410000,0;2410000,0;normal;Campaña digital;474,0;False;1;iOS
CL01243;2025-05-19;Bolívar;Cartagena;30;F;1;Bachiller;Empleado;2440000,0;2440000,0;normal;Referido;561,0;False;0;Web
CL01244;2023-03-05;Bogotá D.C.;Bogotá;26;M;1;Posgrado;Independiente;1870000,0;1870000,0;normal;Aliado comercial;564,0;False;3;Android
CL01246;2024-04-21;Bogotá D.C.;Bogotá;24;M;2;Sin información;Empleado;2570000,0;2570000,0;normal;App orgánico;526,0;True;4;Android
CL01247;2023-06-11;Atlántico;Barranquilla;36;M;1;Universitario;Empleado;2340000,0;2340000,0;normal;Referido;596,0;True;2;Android
CL01249;2023-02-23;Bogotá D.C.;Bogotá;38;M;5;Bachiller;Desempleado;1080000,0;1080000,0;normal;App orgánico;544,0;True;0;Android
CL01250;2025-11-02;Antioquia;Medellín;20;F;2;Técnico/Tecnólogo;Empleado;1930000,0;1930000,0;normal;Referido;588,0;False;2;Web
CL01252;2025-03-27;Norte de Santander;Cúcuta;44;M;2;Técnico/Tecnólogo;Empleado;1910000,0;1910000,0;normal;Referido;514,0;False;1;Web
CL01253;2023-09-29;Valle del Cauca;Cali;19;F;2;Universitario;Empleado;2720000,0;2720000,0;normal;Campaña digital;685,0;False;2;iOS
CL01254;2023-08-31;Valle del Cauca;Cali;40;F;2;Universitario;Microempresario;3980000,0;3980000,0;normal;Aliado comercial;644,0;False;3;Android
CL01256;2023-04-04;Antioquia;Medellín;24;F;3;Bachiller;Conductor/Repartidor;3200000,0;3200000,0;normal;App orgánico;580,0;True;2;Android
CL01258;2023-08-02;Bolívar;Cartagena;40;M;3;Bachiller;Independiente;1280000,0;1280000,0;normal;Aliado comercial;517,0;False;3;iOS
CL01259;2024-08-13;Bogotá D.C.;Bogotá;29;M;3;Bachiller;Conductor/Repartidor;5810000,0;5810000,0;normal;Campaña digital;707,0;False;0;Android
CL01260;2025-08-19;Valle del Cauca;Cali;35;M;4;Sin información;Comerciante;4120000,0;4120000,0;normal;Referido;694,0;False;0;iOS
CL01261;2023-09-26;Antioquia;Medellín;42;F;3;Técnico/Tecnólogo;Microempresario;2350000,0;2350000,0;normal;App orgánico;536,0;False;3;iOS
CL01262;2024-09-11;Antioquia;Medellín;37;F;5;Técnico/Tecnólogo;Empleado;6700000,0;6700000,0;normal;Campaña digital;806,0;False;1;Android
CL01263;2023-09-12;Cundinamarca;Soacha;41;No informa;4;Sin información;Conductor/Repartidor;3280000,0;3280000,0;normal;Aliado comercial;539,0;True;4;Android
CL01264;2024-08-18;Bolívar;Cartagena;27;F;1;Bachiller;Empleado;1880000,0;1880000,0;normal;Campaña digital;617,0;False;1;Android
CL01266;2024-07-25;Antioquia;Medellín;22;M;2;Universitario;Empleado;2990000,0;2990000,0;normal;App orgánico;500,0;False;2;iOS
CL01267;2024-06-13;Cundinamarca;Soacha;35;M;5;Bachiller;Microempresario;4640000,0;4640000,0;normal;Campaña digital;637,0;False;1;Android
CL01268;2024-03-31;Bolívar;Cartagena;27;M;2;Sin información;Independiente;3320000,0;3320000,0;normal;Aliado comercial;599,0;False;0;iOS
CL01269;2023-08-02;Caldas;Manizales;29;F;3;Universitario;Desempleado;760000,0;760000,0;normal;App orgánico;505,0;False;1;Android
CL01270;2024-01-31;Bogotá D.C.;Bogotá;48;M;3;Técnico/Tecnólogo;Microempresario;4020000,0;4020000,0;normal;Campaña digital;704,0;False;2;iOS
CL01271;2023-01-29;Bogotá D.C.;Bogotá;47;M;2;Sin información;Comerciante;4610000,0;4610000,0;normal;Aliado comercial;704,0;True;2;Android
CL01272;2023-04-17;Bolívar;Cartagena;42;F;2;Técnico/Tecnólogo;Estudiante;1220000,0;1220000,0;normal;App orgánico;540,0;True;2;iOS
CL01273;2024-01-04;Bogotá D.C.;Bogotá;25;F;2;Bachiller;Conductor/Repartidor;2770000,0;2770000,0;normal;Campaña digital;580,0;True;2;Android
CL01274;2025-01-13;Norte de Santander;Cúcuta;33;F;4;Técnico/Tecnólogo;Independiente;2760000,0;2760000,0;normal;Aliado comercial;663,0;False;3;iOS
CL01275;2023-03-07;Caldas;Manizales;48;M;4;Bachiller;Comerciante;2610000,0;2610000,0;normal;Campaña digital;697,0;True;1;Android
CL01276;2025-07-02;Bogotá D.C.;Bogotá;37;F;3;Bachiller;Empleado;4190000,0;4190000,0;normal;App orgánico;551,0;False;3;Web
CL01277;2024-01-07;Santander;Bucaramanga;59;M;3;Bachiller;Pensionado;740000,0;740000,0;normal;Referido;545,0;False;4;Web
CL01279;2025-09-09;Antioquia;Medellín;38;M;3;Técnico/Tecnólogo;Pensionado;1760000,0;1760000,0;normal;Referido;521,0;False;0;Android
CL01280;2025-07-22;Cundinamarca;Soacha;33;M;3;Posgrado;Empleado;4880000,0;4880000,0;normal;Campaña digital;609,0;False;0;Android
CL01282;2024-02-01;Santander;Bucaramanga;34;M;2;Sin información;Desempleado;690000,0;690000,0;normal;Aliado comercial;397,0;False;1;Android
CL01283;2025-11-17;Valle del Cauca;Cali;43;F;3;Técnico/Tecnólogo;Empleado;1870000,0;1870000,0;normal;Campaña digital;527,0;False;0;Android
CL01284;2023-03-17;Bogotá D.C.;Bogotá;46;F;1;Universitario;Empleado;3630000,0;3630000,0;normal;Aliado comercial;702,0;False;1;Android
CL01285;2025-04-13;Bogotá D.C.;Bogotá;28;M;3;Bachiller;Comerciante;3800000,0;3800000,0;normal;Referido;656,0;False;0;Android
CL01286;2025-03-09;Bogotá D.C.;Bogotá;23;F;2;Bachiller;Empleado;2570000,0;2570000,0;normal;Call center;505,0;True;2;Android
CL01287;2023-09-04;Antioquia;Medellín;19;M;1;Universitario;Conductor/Repartidor;2080000,0;2080000,0;normal;App orgánico;496,0;False;1;Android
CL01288;2025-08-04;Norte de Santander;Cúcuta;41;M;3;Posgrado;Microempresario;2920000,0;2920000,0;normal;App orgánico;597,0;False;0;Android
CL01289;2025-02-11;Bogotá D.C.;Bogotá;25;F;1;Bachiller;Comerciante;1370000,0;1370000,0;normal;App orgánico;457,0;False;1;Android
CL01290;2023-05-06;Bolívar;Cartagena;19;M;2;Bachiller;Conductor/Repartidor;1780000,0;1780000,0;normal;App orgánico;370,0;False;2;Web
CL01291;2025-04-04;Santander;Bucaramanga;40;F;2;Bachiller;Desempleado;620000,0;620000,0;normal;App orgánico;524,0;False;3;Android
CL01294;2025-07-25;Bogotá D.C.;Bogotá;44;M;2;Universitario;Estudiante;1420000,0;1420000,0;normal;App orgánico;521,0;False;1;Android
CL01295;2023-05-08;Atlántico;Barranquilla;37;F;2;Bachiller;Empleado;4010000,0;4010000,0;normal;Referido;606,0;False;2;Android
CL01296;2024-07-20;Atlántico;Barranquilla;35;F;2;Técnico/Tecnólogo;Empleado;3340000,0;3340000,0;normal;App orgánico;543,0;True;0;Android
CL01297;2024-09-01;Cundinamarca;Soacha;45;M;3;Universitario;Empleado;1060000,0;1060000,0;normal;Call center;577,0;False;0;Web
CL01299;2024-08-09;Valle del Cauca;Cali;39;F;3;Sin información;Empleado;2390000,0;2390000,0;normal;Campaña digital;579,0;False;1;Android
CL01300;2025-03-18;Bogotá D.C.;Bogotá;39;M;2;Bachiller;Independiente;800000,0;800000,0;normal;App orgánico;502,0;False;2;Android
CL01302;2024-05-22;Norte de Santander;Cúcuta;46;F;4;Bachiller;Conductor/Repartidor;2970000,0;2970000,0;normal;Campaña digital;609,0;False;1;Android
CL01303;2023-08-09;Santander;Bucaramanga;34;F;3;Técnico/Tecnólogo;Empleado;2220000,0;2220000,0;normal;App orgánico;518,0;True;3;Android
CL01304;2024-03-05;Bogotá D.C.;Bogotá;28;M;3;Sin información;Desempleado;2570000,0;2570000,0;normal;Campaña digital;490,0;False;1;Android
CL01306;2025-09-26;Cundinamarca;Soacha;27;M;5;Universitario;Empleado;3990000,0;3990000,0;normal;App orgánico;623,0;False;1;Android
CL01307;2023-08-19;Santander;Bucaramanga;36;F;2;Técnico/Tecnólogo;Independiente;1660000,0;1660000,0;normal;Campaña digital;561,0;True;1;iOS
CL01308;2023-12-08;Antioquia;Medellín;36;M;5;Bachiller;Comerciante;3900000,0;3900000,0;normal;Campaña digital;595,0;False;0;Android
CL01309;2025-03-26;Antioquia;Medellín;47;M;3;Posgrado;Independiente;2080000,0;2080000,0;normal;Campaña digital;655,0;True;0;Android
CL01310;2025-08-05;Antioquia;Medellín;41;F;3;Posgrado;Conductor/Repartidor;1990000,0;1990000,0;normal;Call center;525,0;False;2;Web
CL01311;2025-10-06;Norte de Santander;Cúcuta;36;M;4;Universitario;Estudiante;1100000,0;1100000,0;normal;App orgánico;542,0;False;1;Android
CL01312;2024-08-09;Bogotá D.C.;Bogotá;44;M;3;Sin información;Conductor/Repartidor;2340000,0;2340000,0;normal;App orgánico;567,0;False;0;Android
CL01313;2023-02-18;Cundinamarca;Soacha;50;M;1;Bachiller;Empleado;1820000,0;1820000,0;normal;Campaña digital;580,0;False;0;Android
CL01314;2023-04-19;Bogotá D.C.;Bogotá;42;M;4;Posgrado;Conductor/Repartidor;2530000,0;2530000,0;normal;Aliado comercial;606,0;False;0;iOS
CL01315;2023-12-27;Bogotá D.C.;Bogotá;36;M;1;Técnico/Tecnólogo;Empleado;830000,0;830000,0;normal;App orgánico;527,0;False;1;Android
CL01316;2023-04-18;Bogotá D.C.;Bogotá;23;F;5;Bachiller;Estudiante;2130000,0;2130000,0;normal;Aliado comercial;507,0;False;2;Android
CL01317;2023-06-18;Bogotá D.C.;Bogotá;25;M;3;Bachiller;Empleado;5080000,0;5080000,0;normal;Aliado comercial;531,0;True;1;iOS
CL01318;2024-08-16;Atlántico;Barranquilla;33;M;6;Técnico/Tecnólogo;Empleado;5200000,0;5200000,0;normal;App orgánico;753,0;False;3;Android
CL01319;2025-05-24;Valle del Cauca;Cali;30;M;1;Universitario;Empleado;2570000,0;2570000,0;normal;App orgánico;573,0;False;3;iOS
CL01320;2023-04-15;Bogotá D.C.;Bogotá;34;M;4;Universitario;Independiente;4390000,0;4390000,0;normal;Campaña digital;658,0;False;1;Android
CL01321;2024-03-30;Atlántico;Barranquilla;37;F;1;Sin información;Conductor/Repartidor;2300000,0;2300000,0;normal;Campaña digital;510,0;True;4;iOS
CL01322;2025-02-02;Antioquia;Medellín;41;F;3;Bachiller;Comerciante;3280000,0;3280000,0;normal;App orgánico;587,0;False;1;iOS
CL01323;2024-10-16;Antioquia;Medellín;35;M;1;Técnico/Tecnólogo;Empleado;2370000,0;2370000,0;normal;App orgánico;573,0;False;0;Android
CL01325;2023-09-01;Bogotá D.C.;Bogotá;37;M;4;Sin información;Independiente;2000000,0;2000000,0;normal;App orgánico;542,0;False;1;Android
CL01326;2023-10-20;Santander;Bucaramanga;19;F;4;Sin información;Estudiante;1720000,0;1720000,0;normal;Referido;588,0;False;1;Android
CL01327;2024-12-05;Antioquia;Medellín;27;F;3;Bachiller;Empleado;4440000,0;4440000,0;normal;App orgánico;680,0;False;0;Android
CL01328;2024-10-01;Bogotá D.C.;Bogotá;35;M;1;Técnico/Tecnólogo;Microempresario;1570000,0;1570000,0;normal;Campaña digital;535,0;False;2;Android
CL01329;2025-06-02;Bogotá D.C.;Bogotá;24;M;1;Bachiller;Comerciante;2030000,0;2030000,0;normal;Aliado comercial;639,0;False;2;Android
CL01330;2023-02-23;Antioquia;Medellín;42;F;3;Técnico/Tecnólogo;Empleado;2470000,0;2470000,0;normal;Campaña digital;601,0;False;4;Android
CL01331;2023-03-05;Antioquia;Medellín;51;M;3;Bachiller;Independiente;3110000,0;3110000,0;normal;Referido;643,0;False;3;Android
