cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal;creditos_total;creditos_morosos;monto_total_credito;monto_promedio_credito;probabilidad_mora_promedio;probabilidad_mora_max;ultima_fecha_desembolso;tasa_mora_cliente
CL00453;2023-09-25;Cundinamarca;Soacha;26;M;4;Universitario;Conductor/Repartidor;3060000,0;3060000,0;normal;Campaña digital;556,0;False;3;Android;2;0;4950000;2475000,0;0,5557479122413109;0,722923822980457;2024-03-01;0,0
CL00454;2024-10-30;Bogotá D.C.;Bogotá;41;M;2;Bachiller;Empleado;3280000,0;3280000,0;normal;Campaña digital;574,0;False;0;Android;1;0;2150000;2150000,0;0,4895572042659036;0,4895572042659036;2025-06-24;0,0
CL00456;2024-04-29;Bogotá D.C.;Bogotá;28;M;5;Técnico/Tecnólogo;Empleado;3490000,0;3490000,0;normal;Campaña digital;681,0;True;2;Android;1;1;8850000;8850000,0;0,5960281441323074;0,5960281441323074;2025-06-16;1,0
CL00458;2025-09-27;Bogotá D.C.;Bogotá;26;F;4;Universitario;Empleado;5270000,0;5270000,0;normal;Campaña digital;661,0;False;1;iOS;2;0;7500000;3750000,0;0,247505089607093;0,2667381452978567;2026-01-28;0,0
CL00459;2025-07-25;Bogotá D.C.;Bogotá;30;F;5;Bachiller;Empleado;9110000,0;7082400,000000003;outlier_real;Campaña digital;850,0;True;0;iOS;1;0;4100000;4100000,0;0,17912409294641268;0,17912409294641268;2025-10-15;0,0
CL00460;2026-01-07;Antioquia;Medellín;24;M;3;Bachiller;Empleado;2350000,0;2350000,0;normal;App orgánico;623,0;True;1;iOS;1;0;550000;550000,0;0,34783098738659546;0,34783098738659546;2025-12-01;0,0
CL00461;2025-05-26;Atlántico;Barranquilla;56;F;1;Bachiller;Empleado;1720000,0;1720000,0;normal;Call center;631,0;True;0;iOS;1;0;1350000;1350000,0;0,2490087640925757;0,2490087640925757;2025-08-20;0,0
CL00462;2025-02-23;Antioquia;Medellín;36;M;3;Bachiller;Independiente;2800000,0;2800000,0;normal;Aliado comercial;660,0;False;0;Android;1;0;2150000;2150000,0;0,37870362238538424;0,37870362238538424;2025-07-03;0,0
CL00463;2024-08-02;Tolima;Ibagué;29;F;3;Bachiller;Empleado;2710000,0;2710000,0;normal;App orgánico;624,0;False;4;Android;1;0;3350000;3350000,0;0,4416860083650804;0,4416860083650804;2025-05-24;0,0
CL00464;2025-12-06;Tolima;Ibagué;38;No informa;1;Técnico/Tecnólogo;Independiente;1710000,0;1710000,0;normal;Campaña digital;636,0;True;1;Android;1;1;2050000;2050000,0;0,5022689834547261;0,5022689834547261;2025-07-06;1,0
CL00467;2024-05-24;Bogotá D.C.;Bogotá;42;M;2;Bachiller;Independiente;1900000,0;1900000,0;normal;Campaña digital;493,0;False;0;Web;2;2;6250000;3125000,0;0,742471330386535;0,8327618324741353;2025-05-18;1,0
CL00468;2025-01-15;Meta;Villavicencio;44;M;5;Posgrado;Empleado;5160000,0;5160000,0;normal;Campaña digital;779,0;True;0;Android;1;0;4000000;4000000,0;0,1506604928473295;0,1506604928473295;2026-02-12;0,0
CL00469;2024-01-23;Risaralda;Pereira;31;M;2;Universitario;Estudiante;1030000,0;1030000,0;normal;Campaña digital;429,0;True;3;iOS;1;1;1100000;1100000,0;0,7586494186017031;0,7586494186017031;2024-05-12;1,0
CL00471;2024-09-25;Bogotá D.C.;Bogotá;33;F;2;Universitario;Estudiante;910000,0;910000,0;normal;App orgánico;370,0;True;2;Web;1;0;450000;450000,0;0,5710048633346726;0,5710048633346726;2024-10-30;0,0
CL00472;2024-06-02;Bogotá D.C.;Bogotá;19;M;2;Universitario;Independiente;2850000,0;2850000,0;normal;Aliado comercial;590,0;True;1;Android;1;0;1550000;1550000,0;0,47901915653751703;0,47901915653751703;2025-10-24;0,0
CL00473;2025-08-24;Meta;Villavicencio;21;F;4;Bachiller;Microempresario;2580000,0;2580000,0;normal;Campaña digital;598,0;True;0;Android;1;0;1300000;1300000,0;0,2998489250782659;0,2998489250782659;2026-03-30;0,0
CL00474;2025-07-04;Santander;Bucaramanga;50;M;3;Universitario;Comerciante;1790000,0;1790000,0;normal;Campaña digital;548,0;True;2;Android;1;0;2200000;2200000,0;0,6296633075370123;0,6296633075370123;2025-06-16;0,0
CL00475;2023-09-19;Cundinamarca;Soacha;52;M;2;Bachiller;Comerciante;2030000,0;2030000,0;normal;Call center;521,0;False;1;Android;1;0;1050000;1050000,0;0,3569763888588814;0,3569763888588814;2024-02-28;0,0
CL00477;2023-01-25;Bogotá D.C.;Bogotá;42;F;2;Técnico/Tecnólogo;Empleado;2570000,0;2570000,0;normal;Referido;613,0;False;0;Web;1;0;2550000;2550000,0;0,43582357222023355;0,43582357222023355;2023-10-28;0,0
CL00478;2024-01-03;Bogotá D.C.;Bogotá;39;F;2;Técnico/Tecnólogo;Empleado;2370000,0;2370000,0;normal;Campaña digital;583,0;False;4;Android;1;1;2300000;2300000,0;0,5965339245914877;0,5965339245914877;2024-11-06;1,0
CL00479;2024-10-02;Caldas;Manizales;67;M;3;Técnico/Tecnólogo;Empleado;3050000,0;3050000,0;normal;Aliado comercial;650,0;False;0;Android;1;0;3150000;3150000,0;0,21294561987979474;0,21294561987979474;2025-10-03;0,0
CL00480;2023-11-06;Antioquia;Medellín;47;M;5;Universitario;Empleado;2830000,0;2830000,0;normal;Campaña digital;721,0;False;0;iOS;1;0;2550000;2550000,0;0,2941929870517776;0,2941929870517776;2025-09-03;0,0
CL00482;2025-09-25;Risaralda;Pereira;26;M;3;Bachiller;Conductor/Repartidor;2990000,0;2990000,0;normal;Campaña digital;628,0;False;0;Android;3;0;8000000;2666666,6666666665;0,3665626551792682;0,49921738990828535;2025-12-19;0,0
CL00483;2024-06-18;Norte de Santander;Cúcuta;20;M;3;Técnico/Tecnólogo;Empleado;5420000,0;5420000,0;normal;Campaña digital;672,0;True;0;Android;1;0;6300000;6300000,0;0,3694467511620374;0,3694467511620374;2024-12-25;0,0
CL00485;2023-09-16;Bogotá D.C.;Barranquilla;28;M;2;Sin información;Independiente;2440000,0;2440000,0;normal;App orgánico;584,0;False;1;Android;2;1;2400000;1200000,0;0,4262375691565946;0,5629628225862517;2025-03-23;0,5
CL00486;2023-02-02;Valle del Cauca;Cali;22;M;2;Universitario;Comerciante;5720000,0;5720000,0;normal;App orgánico;630,0;True;2;Android;1;0;1400000;1400000,0;0,18242594086138497;0,18242594086138497;2024-10-15;0,0
CL00487;2024-07-16;Antioquia;Medellín;30;M;3;Universitario;Independiente;2370000,0;2370000,0;normal;Referido;743,0;False;0;Android;1;0;1450000;1450000,0;0,3216367044216527;0,3216367044216527;2024-12-26;0,0
CL00488;2023-09-07;Antioquia;Medellín;25;M;3;Posgrado;Estudiante;970000,0;970000,0;normal;App orgánico;552,0;False;0;Android;1;1;650000;650000,0;0,7031298818203724;0,7031298818203724;2024-05-16;1,0
CL00489;2023-07-25;Bogotá D.C.;Bogotá;53;M;3;Técnico/Tecnólogo;Microempresario;5180000,0;5180000,0;normal;App orgánico;840,0;False;1;Android;2;0;7600000;3800000,0;0,1906430714809118;0,1962164969872968;2024-09-22;0,0
CL00490;2023-12-14;Santander;Bucaramanga;45;M;6;Sin información;Independiente;2800000,0;2800000,0;normal;App orgánico;609,0;False;2;iOS;1;0;5750000;5750000,0;0,4829532524844899;0,4829532524844899;2024-02-05;0,0
CL00491;2025-08-31;Cundinamarca;Soacha;36;F;2;Universitario;Independiente;870000,0;870000,0;normal;Referido;524,0;False;0;Android;1;0;1650000;1650000,0;0,5971676843592311;0,5971676843592311;2026-02-22;0,0
CL00492;2023-08-09;Tolima;Ibagué;51;F;2;Bachiller;Empleado;4410000,0;4410000,0;normal;Referido;684,0;False;3;iOS;2;0;7700000;3850000,0;0,16916572271621436;0,21618414173510356;2025-08-06;0,0
CL00493;2023-04-24;Atlántico;Barranquilla;37;M;2;Técnico/Tecnólogo;Independiente;120000000,0;7082400,000000003;error_captura;Aliado comercial;555,0;False;2;Android;1;1;25000000;25000000,0;0,7626787826978302;0,7626787826978302;2024-01-05;1,0
CL00495;2023-05-12;Bogotá D.C.;Bogotá;51;M;3;Técnico/Tecnólogo;Empleado;2550000,0;2550000,0;normal;Campaña digital;581,0;False;0;iOS;1;0;1900000;1900000,0;0,393839462766766;0,393839462766766;2024-08-01;0,0
CL00496;2023-03-19;Bogotá D.C.;Bogotá;41;F;4;Técnico/Tecnólogo;Empleado;3420000,0;3420000,0;normal;App orgánico;596,0;False;2;Android;1;0;5300000;5300000,0;0,5820944050390991;0,5820944050390991;2024-04-09;0,0
CL00497;2023-09-28;Bogotá D.C.;Bogotá;26;M;2;Técnico/Tecnólogo;Empleado;5610000,0;5610000,0;normal;App orgánico;680,0;False;0;Android;1;1;10050000;10050000,0;0,4599641104620603;0,4599641104620603;2024-02-16;1,0
CL00499;2023-03-07;Norte de Santander;Cúcuta;27;F;4;Bachiller;Estudiante;1360000,0;1360000,0;normal;App orgánico;420,0;False;1;iOS;1;1;600000;600000,0;0,7317883674659853;0,7317883674659853;2023-08-20;1,0
CL00500;2023-07-16;Antioquia;Medellín;22;F;2;Universitario;Empleado;1970000,0;1970000,0;normal;Referido;614,0;False;2;Android;2;1;2250000;1125000,0;0,40929007882368673;0,509209960557917;2025-07-17;0,5
CL00501;2025-06-28;Valle del Cauca;Cali;45;M;3;Universitario;Desempleado;700000,0;700000,0;normal;Referido;528,0;False;1;Android;1;0;350000;350000,0;0,5860052208429172;0,5860052208429172;2025-11-18;0,0
CL00503;2024-11-05;Antioquia;Medellín;22;M;3;Universitario;Independiente;3170000,0;3170000,0;normal;App orgánico;555,0;False;0;Android;1;0;2300000;2300000,0;0,36835512429504574;0,36835512429504574;2026-03-22;0,0
CL00504;2023-07-26;Antioquia;Medellín;42;F;2;Universitario;Empleado;8510000,0;7082400,000000003;error_captura;Referido;820,0;False;3;Android;2;0;16700000;8350000,0;0,16267158804964363;0,20769809008037848;2025-01-17;0,0
CL00505;2023-10-13;Bogotá D.C.;Bogotá;29;F;3;Técnico/Tecnólogo;Empleado;4440000,0;4440000,0;normal;Campaña digital;636,0;False;1;iOS;1;1;7950000;7950000,0;0,4391609902774776;0,4391609902774776;2025-02-17;1,0
CL00506;2024-02-24;Cundinamarca;Soacha;31;M;2;Técnico/Tecnólogo;Comerciante;2620000,0;2620000,0;normal;App orgánico;524,0;True;1;Android;1;0;2350000;2350000,0;0,31511467910883173;0,31511467910883173;2024-10-05;0,0
CL00507;2025-03-17;Antioquia;Medellín;30;M;4;Universitario;Empleado;3270000,0;3270000,0;normal;App orgánico;623,0;False;0;Android;2;1;9400000;4700000,0;0,39938689926657983;0,5238939367855187;2025-07-04;0,5
CL00508;2025-04-27;Bogotá D.C.;Bogotá;27;M;1;Universitario;Microempresario;3130000,0;3130000,0;normal;App orgánico;495,0;False;1;iOS;3;0;8150000;2716666,6666666665;0,29697026960864514;0,3887601331673661;2026-03-19;0,0
CL00509;2023-12-19;Tolima;Ibagué;36;F;3;Universitario;Empleado;5770000,0;5770000,0;normal;App orgánico;743,0;True;0;Android;1;0;2300000;2300000,0;0,17227180439333284;0,17227180439333284;2025-02-08;0,0
CL00510;2026-01-05;Bogotá D.C.;Bogotá;28;F;3;Posgrado;Comerciante;3190000,0;3190000,0;normal;App orgánico;607,0;False;3;Android;2;0;3350000;1675000,0;0,17632786467315475;0,17804756163585317;2026-03-29;0,0
CL00511;2024-08-18;Bogotá D.C.;Bogotá;39;M;3;Universitario;Comerciante;1570000,0;1570000,0;normal;App orgánico;440,0;False;0;iOS;2;2;3750000;1875000,0;0,6374620521894296;0,7120967837532396;2026-01-06;1,0
CL00512;2025-01-08;Norte de Santander;Cúcuta;35;F;5;Bachiller;Empleado;3550000,0;3550000,0;normal;Campaña digital;700,0;False;3;Android;1;0;5700000;5700000,0;0,2705580661554333;0,2705580661554333;2025-10-27;0,0
CL00513;2024-06-19;Bogotá D.C.;Bogotá;34;F;3;Posgrado;Independiente;1560000,0;1560000,0;normal;Campaña digital;604,0;False;0;Android;1;0;550000;550000,0;0,26388411070647405;0,26388411070647405;2025-05-19;0,0
CL00514;2025-08-09;Bogotá D.C.;Bogotá;27;M;3;Bachiller;Independiente;3310000,0;3310000,0;normal;App orgánico;603,0;True;1;Android;1;0;950000;950000,0;0,4372728880386129;0,4372728880386129;2025-12-18;0,0
CL00515;2024-08-17;Valle del Cauca;Cali;30;M;3;Bachiller;Empleado;2080000,0;2080000,0;normal;App orgánico;598,0;True;1;Web;1;0;1900000;1900000,0;0,4661573550513715;0,4661573550513715;2025-04-20;0,0
CL00516;2023-06-22;Santander;Bucaramanga;44;F;3;Universitario;Empleado;4490000,0;4490000,0;normal;Campaña digital;656,0;False;0;Android;1;0;2100000;2100000,0;0,2262671259698843;0,2262671259698843;2024-06-10;0,0
CL00517;2024-10-04;Antioquia;Medellín;41;F;3;Sin información;Empleado;2430000,0;2430000,0;normal;App orgánico;587,0;False;2;Android;1;0;1950000;1950000,0;0,21730458079690915;0,21730458079690915;2026-01-01;0,0
CL00519;2025-11-17;Norte de Santander;Cúcuta;37;F;4;Técnico/Tecnólogo;Independiente;2140000,0;2140000,0;normal;Referido;583,0;False;2;Android;1;1;3300000;3300000,0;0,6628424001851634;0,6628424001851634;2025-07-14;1,0
CL00520;2025-12-25;Meta;Villavicencio;44;F;2;Técnico/Tecnólogo;Independiente;1700000,0;1700000,0;normal;Aliado comercial;550,0;False;0;iOS;1;0;850000;850000,0;0,3394952826634485;0,3394952826634485;2026-03-11;0,0
CL00521;2023-02-01;Santander;Bucaramanga;19;F;5;Universitario;Empleado;6760000,0;6760000,0;normal;App orgánico;750,0;True;0;iOS;1;0;3100000;3100000,0;0,12719575316824905;0,12719575316824905;2024-01-23;0,0
CL00522;2024-04-28;Bogotá D.C.;Bogotá;41;M;1;Técnico/Tecnólogo;Estudiante;1000000,0;1000000,0;normal;App orgánico;484,0;False;3;Android;1;0;1050000;1050000,0;0,6974612107048206;0,6974612107048206;2025-01-22;0,0
CL00524;2025-01-11;Cundinamarca;Soacha;42;M;2;Técnico/Tecnólogo;Microempresario;2470000,0;2470000,0;normal;Campaña digital;604,0;True;0;Android;2;0;1750000;875000,0;0,2951997254935155;0,4356992061263933;2026-03-03;0,0
CL00525;2025-04-01;Valle del Cauca;Cali;28;M;5;Universitario;Conductor/Repartidor;3880000,0;3880000,0;normal;Campaña digital;606,0;True;0;Android;2;0;7100000;3550000,0;0,3998927354394395;0,5694328565998819;2026-01-17;0,0
CL00526;2024-10-24;Bogotá D.C.;Bogotá;19;M;2;Técnico/Tecnólogo;Empleado;1410000,0;1410000,0;normal;App orgánico;587,0;False;1;Web;1;0;2350000;2350000,0;0,6432634633981724;0,6432634633981724;2025-06-20;0,0
CL00527;2023-07-26;Atlántico;Barranquilla;20;M;2;Técnico/Tecnólogo;Independiente;1920000,0;1920000,0;normal;Referido;531,0;False;0;Android;1;0;900000;900000,0;0,7027370815685582;0,7027370815685582;2024-01-18;0,0
CL00529;2024-06-27;Bolívar;Cartagena;39;F;2;Bachiller;Microempresario;1520000,0;1520000,0;normal;Campaña digital;514,0;False;0;Android;1;1;2200000;2200000,0;0,6075031505174127;0,6075031505174127;2025-02-22;1,0
CL00531;2025-04-21;Bogotá D.C.;Bogotá;42;M;1;Universitario;Empleado;2110000,0;2110000,0;normal;App orgánico;650,0;False;2;Android;1;0;1650000;1650000,0;0,4161260390912534;0,4161260390912534;2025-07-03;0,0
CL00532;2025-02-21;Valle del Cauca;Cali;19;F;4;Bachiller;Independiente;1870000,0;1870000,0;normal;Call center;626,0;False;0;Android;1;0;1200000;1200000,0;0,27569097807126774;0,27569097807126774;2025-10-22;0,0
CL00533;2023-02-03;Atlántico;Barranquilla;35;F;2;Sin información;Desempleado;820000,0;820000,0;normal;Call center;486,0;False;0;Android;1;1;450000;450000,0;0,853686339497263;0,853686339497263;2024-06-15;1,0
CL00534;2024-05-02;Bolívar;Cartagena;24;F;3;Universitario;Empleado;2590000,0;2590000,0;normal;Referido;622,0;False;4;Android;1;0;950000;950000,0;0,33492826999924746;0,33492826999924746;2024-07-07;0,0
CL00535;2025-12-02;Bogotá D.C.;Bogotá;29;M;1;Bachiller;Estudiante;700000,0;700000,0;normal;App orgánico;438,0;False;0;Android;1;1;1000000;1000000,0;0,7677562223904232;0,7677562223904232;2025-09-06;1,0
CL00537;2023-02-05;Antioquia;Medellín;27;F;2;Universitario;Independiente;2680000,0;2680000,0;normal;App orgánico;476,0;False;4;Android;1;1;2100000;2100000,0;0,7767687370230036;0,7767687370230036;2023-02-23;1,0
CL00538;2023-08-11;Bogotá D.C.;Bogotá;32;F;2;Sin información;Independiente;3460000,0;3460000,0;normal;Call center;642,0;False;1;Android;1;1;6650000;6650000,0;0,5216908577078525;0,5216908577078525;2024-02-06;1,0
CL00539;2025-10-27;Santander;Bucaramanga;46;F;4;Sin información;Independiente;2620000,0;2620000,0;normal;Aliado comercial;651,0;False;2;Android;2;0;7200000;3600000,0;0,21940827751265654;0,2869976671775403;2025-12-29;0,0
CL00540;2023-01-22;Antioquia;Medellín;30;M;2;Técnico/Tecnólogo;Microempresario;3240000,0;3240000,0;normal;Campaña digital;736,0;False;3;iOS;2;0;5450000;2725000,0;0,20097088697329513;0,22832390765132218;2025-06-27;0,0
CL00541;2023-04-26;Atlántico;Barranquilla;44;M;2;Sin información;Empleado;2570000,0;2570000,0;normal;Campaña digital;668,0;False;1;Android;2;2;2550000;1275000,0;0,30284385314620244;0,3649958435257785;2024-11-18;1,0
CL00542;2024-02-15;Bogotá D.C.;Bogotá;25;F;3;Técnico/Tecnólogo;Empleado;2350000,0;2350000,0;normal;Referido;535,0;False;2;Android;1;1;750000;750000,0;0,5339614866782771;0,5339614866782771;2025-06-07;1,0
CL00543;2024-10-04;Atlántico;Barranquilla;41;F;5;Bachiller;Empleado;4250000,0;4250000,0;normal;Campaña digital;678,0;True;0;Web;1;0;7500000;7500000,0;0,3445142327876156;0,3445142327876156;2026-01-11;0,0
CL00544;2025-11-05;Bolívar;Cartagena;50;M;5;Técnico/Tecnólogo;Microempresario;2820000,0;2820000,0;normal;Referido;689,0;False;3;Android;2;0;11600000;5800000,0;0,23812508881993155;0,29557242547202284;2026-01-07;0,0
CL00545;2023-05-03;Cundinamarca;Soacha;19;F;2;Sin información;Empleado;1910000,0;1910000,0;normal;Referido;649,0;False;0;Android;1;0;3250000;3250000,0;0,4322014172676692;0,4322014172676692;2023-06-27;0,0
CL00546;2023-04-02;Valle del Cauca;Cali;28;M;2;Posgrado;Comerciante;4760000,0;4760000,0;normal;Aliado comercial;684,0;True;0;Android;1;0;2800000;2800000,0;0,3275410596498902;0,3275410596498902;2025-04-14;0,0
CL00547;2025-04-27;Antioquia;Medellín;42;F;3;Bachiller;Microempresario;2530000,0;2530000,0;normal;Referido;642,0;True;1;Android;1;0;1400000;1400000,0;0,31242579162232353;0,31242579162232353;2025-08-30;0,0
CL00548;2025-07-03;Santander;Bucaramanga;34;M;2;Universitario;Independiente;1860000,0;1860000,0;normal;App orgánico;488,0;False;1;Android;3;0;9600000;3200000,0;0,6551216078161887;0,6608882689368039;2025-10-20;0,0
CL00550;2023-09-22;Valle del Cauca;Cali;30;M;5;Técnico/Tecnólogo;Microempresario;2830000,0;2830000,0;normal;Call center;705,0;False;0;Android;2;0;4050000;2025000,0;0,28627407517584663;0,3176356435726704;2025-08-29;0,0
CL00551;2025-12-23;Bogotá D.C.;Bogotá;37;M;3;Posgrado;Microempresario;3230000,0;3230000,0;normal;App orgánico;513,0;False;1;Android;1;0;650000;650000,0;0,5377960234560526;0,5377960234560526;2025-09-23;0,0
CL00552;2024-05-17;Antioquia;Medellín;34;M;2;Universitario;Empleado;2250000,0;2250000,0;normal;Campaña digital;699,0;False;2;Web;1;0;2700000;2700000,0;0,3059549488265364;0,3059549488265364;2025-12-09;0,0
CL00553;2024-12-23;Bogotá D.C.;Bogotá;48;F;2;Bachiller;Comerciante;1250000,0;1250000,0;normal;Aliado comercial;641,0;True;2;Android;1;0;650000;650000,0;0,2782461547605432;0,2782461547605432;2025-07-07;0,0
CL00554;2023-07-13;Bogotá D.C.;Bogotá;39;M;2;Posgrado;Comerciante;2570000,0;2570000,0;normal;Campaña digital;478,0;False;3;Android;2;2;5450000;2725000,0;0,6667363898817473;0,8145362746380247;2025-01-15;1,0
CL00555;2025-02-27;Bogotá D.C.;Bogotá;39;F;1;Bachiller;Pensionado;1750000,0;1750000,0;normal;Referido;450,0;True;2;iOS;2;1;2650000;1325000,0;0,5669194971184749;0,6997874917359549;2026-02-19;0,5
CL00556;2024-05-10;Valle del Cauca;Cali;32;F;2;Universitario;Estudiante;480000,0;480000,0;normal;Aliado comercial;592,0;False;2;Android;1;1;900000;900000,0;0,5987293789473503;0,5987293789473503;2025-11-04;1,0
CL00559;2023-08-27;Bogotá D.C.;Bogotá;40;M;2;Técnico/Tecnólogo;Empleado;3880000,0;3880000,0;normal;App orgánico;611,0;True;0;Android;1;0;2900000;2900000,0;0,2285236988496153;0,2285236988496153;2026-02-03;0,0
CL00561;2023-07-08;Valle del Cauca;Cali;39;M;2;Bachiller;Empleado;2940000,0;2940000,0;normal;Call center;553,0;False;2;Android;1;0;6250000;6250000,0;0,2688175695300235;0,2688175695300235;2025-06-18;0,0
CL00562;2024-01-30;Cundinamarca;Soacha;57;F;4;Universitario;Independiente;5140000,0;5140000,0;normal;Referido;781,0;True;0;Android;1;0;5700000;5700000,0;0,20173416969539995;0,20173416969539995;2025-12-09;0,0
CL00563;2023-07-27;Santander;Bucaramanga;45;M;2;Universitario;Empleado;2570000,0;2570000,0;normal;Aliado comercial;605,0;False;3;Android;1;0;1150000;1150000,0;0,36957018815768344;0,36957018815768344;2024-03-02;0,0
CL00564;2023-12-19;Bogotá D.C.;Bogotá;33;F;3;Técnico/Tecnólogo;Independiente;2570000,0;2570000,0;normal;App orgánico;703,0;False;2;iOS;1;0;3100000;3100000,0;0,39693047308013746;0,39693047308013746;2026-03-27;0,0
CL00566;2023-02-23;Valle del Cauca;Cali;32;M;3;Bachiller;Conductor/Repartidor;1230000,0;1230000,0;normal;Aliado comercial;392,0;False;0;Android;1;0;1300000;1300000,0;0,7352916355819683;0,7352916355819683;2025-05-26;0,0
CL00568;2025-09-04;Bogotá D.C.;Bogotá;26;M;2;Universitario;Empleado;2570000,0;2570000,0;normal;Referido;528,0;False;3;Android;2;1;4300000;2150000,0;0,604301813911547;0,6202599477989816;2025-07-01;0,5
CL00569;2025-08-13;Atlántico;Barranquilla;19;M;4;Bachiller;Estudiante;820000,0;820000,0;normal;App orgánico;538,0;True;3;iOS;1;0;1250000;1250000,0;0,7338252251808552;0,7338252251808552;2025-12-29;0,0
CL00570;2025-07-25;Valle del Cauca;Cali;32;F;4;Universitario;Conductor/Repartidor;2110000,0;2110000,0;normal;Campaña digital;506,0;False;4;Android;1;0;3450000;3450000,0;0,7151587194179505;0,7151587194179505;2025-09-09;0,0
CL00571;2023-11-01;Antioquia;Medellín;36;F;2;Universitario;Microempresario;1870000,0;1870000,0;normal;Campaña digital;571,0;True;2;Android;1;0;1200000;1200000,0;0,27421485704895515;0,27421485704895515;2026-02-23;0,0
CL00573;2025-10-08;Santander;Bucaramanga;39;F;4;Técnico/Tecnólogo;Pensionado;2450000,0;2450000,0;normal;Aliado comercial;577,0;False;2;iOS;1;0;1950000;1950000,0;0,5284323186678043;0,5284323186678043;2025-12-01;0,0
CL00574;2025-02-07;Tolima;Ibagué;34;M;3;Sin información;Independiente;2170000,0;2170000,0;normal;Referido;631,0;False;2;Web;1;1;1650000;1650000,0;0,47535731370090395;0,47535731370090395;2025-02-23;1,0
